Address 1,Address 2,Address 1 & 2,latitude,longitude,Level,Canonical Address 1,Canonical Address 2,Canonical Address 1 & 2
Kailali,Chuha,"Chuha, Kailali",28.67661831,81.12113649,VDC,Kailali,Chauha,"Chauha, Kailali"
Kailali,Chuha bachela,"Chuha bachela, Kailali",28.67661831,81.12113649,VDC,Kailali,Chauha,"Chauha, Kailali"
Terhathum,Chuhandanda,"Chuhandanda, Terhathum",27.17775374,87.69216819,VDC,Terhathum,Chuhandanda,"Chuhandanda, Terhathum"
Arghakhanchi,Chuja,"Chuja, Arghakhanchi",28.07563091,82.96610318,VDC,Pyuthan,Chuja,"Chuja, Pyuthan"
Pyuthan,Chuja,"Chuja, Pyuthan",28.07563091,82.96610318,VDC,Pyuthan,Chuja,"Chuja, Pyuthan"
Pyuthan,Chujakharka,"Chujakharka, Pyuthan",28.07563091,82.96610318,VDC,Pyuthan,Chuja,"Chuja, Pyuthan"
Mustang,Chuksang,"Chuksang, Mustang",28.92062963,83.80202993,VDC,Mustang,Chhusang,"Chhusang, Mustang"
Ilamli,Chulachu,"Chulachu, Ilamli",26.71067121,87.75517493,VDC,Ilam,Chulachuli,"Chulachuli, Ilam"
Ilam,Chulachuli,"Chulachuli, Ilam",26.71067121,87.75517493,VDC,Ilam,Chulachuli,"Chulachuli, Ilam"
Illam,Chulachuli ,"Chulachuli, Illam",26.71067121,87.75517493,VDC,Ilam,Chulachuli,"Chulachuli, Ilam"
Ilam,"Chulachuli, Paltimar","Chulachuli, Paltimar, Ilam",26.71067121,87.75517493,VDC,Ilam,Chulachuli,"Chulachuli, Ilam"
Illam,"Chulachuli, Peltimar","Chulachuli, Peltimar, Illam",26.71067121,87.75517493,VDC,Ilam,Chulachuli,"Chulachuli, Ilam"
Dhankuta,Chuladhuli,"Chuladhuli, Dhankuta",27.06124719,87.39695612,VDC,Dhankuta,Parewadin,"Parewadin, Dhankuta"
Ilam,Chuladhuli,"Chuladhuli, Ilam",26.71067121,87.75517493,VDC,Ilam,Chulachuli,"Chulachuli, Ilam"
Gorkha,Chuling,"Chuling, Gorkha",28.31281097,84.8015567,District,Gorkha,,Gorkha
Gorkha,Chumchet,"Chumchet, Gorkha",28.50195168,84.98138693,VDC,Gorkha,Chumchet,"Chumchet, Gorkha"
Dailekh,"Chumunda,Sirol","Chumunda,Sirol, Dailekh",28.95002035,81.58517432,VDC,Dailekh,Chamunda,"Chamunda, Dailekh"
Rupendehi,Chunehawa,"Chunehawa, Rupendehi",27.57579,83.39432,District,Rupandehi,,Rupandehi
Dhankuta,Chungwang,"Chungwang, Dhankuta",27.005759,87.26752511,VDC,Dhankuta,Chungwang,"Chungwang, Dhankuta"
Rukum,Chungwang,"Chungwang, Rukum",28.53979301,82.57694023,VDC,Rukum,Chunwang,"Chunwang, Rukum"
Kathmandu,Chunikhel,"Chunikhel, Kathmandu",27.75860881,85.37303536,VDC,Kathmandu,Chunikhel,"Chunikhel, Kathmandu"
Pyuthan,Chunja ,"Chunja, Pyuthan",28.07563091,82.96610318,VDC,Pyuthan,Chuja,"Chuja, Pyuthan"
Dailekh,Chunpur,"Chunpur, Dailekh",28.87759019,81.68770837,District,Dailekh,,Dailekh
Tinsukia,Chunpura,"Chunpura, Tinsukia",27.5,95.367,City,Assam,Tinsukia,"Tinsukia, Assam"
Rukum,Chunwang,"Chunwang, Rukum",28.53979301,82.57694023,VDC,Rukum,Chunwang,"Chunwang, Rukum"
Makwanpur,Churiyamai,"Churiyamai, Makwanpur",27.38112758,85.02885947,VDC,Makwanpur,Churiyamai,"Churiyamai, Makwanpur"
Kailali,Chuwa,"Chuwa, Kailali",28.67661831,81.12113649,VDC,Kailali,Chauha,"Chauha, Kailali"
Parbat,Chuwa,"Chuwa, Parbat",28.2360682,83.70453725,VDC,Parbat,Chuwa,"Chuwa, Parbat"
Parbat,Chuwa Municipality,"Chuwa Municipality, Parbat",28.23607,83.70454,VDC,Parbat,Chuwa,"Chuwa, Parbat"
Parbat,ChuwaMunicipality,"ChuwaMunicipality, Parbat",28.2360682,83.70453725,VDC,Parbat,Chuwa,"Chuwa, Parbat"
Dolakha,Chyama,"Chyama, Dolakha",27.53006956,86.14166792,VDC,Dolakha,Chyama,"Chyama, Dolakha"
Bhak,Chyamasingh Municipa,"Chyamasingh Municipa, Bhak",27.67745811,85.42672158,VDC,Bhaktapur,BhaktapurN.P.,"BhaktapurN.P., Bhaktapur"
Bhaktapur,Chyamasingh Municipa,"Chyamasingh Municipa, Bhaktapur",27.67745811,85.42672158,VDC,Bhaktapur,BhaktapurN.P.,"BhaktapurN.P., Bhaktapur"
Kavrepalanchok,Chyamrangbesi,"Chyamrangbesi, Kavrepalanchok",27.47949018,85.4508928,VDC,Kavrepalanchok,Chyamrangbesi,"Chyamrangbesi, Kavrepalanchok"
Kavrepalanchowk,Chyamrangbesi,"Chyamrangbesi, Kavrepalanchowk",27.47949018,85.4508928,VDC,Kavrepalanchok,Chyamrangbesi,"Chyamrangbesi, Kavrepalanchok"
Okhaldhunga,Chyanam,"Chyanam, Okhaldhunga",27.28823302,86.42283707,VDC,Okhaldhunga,Chyanam,"Chyanam, Okhaldhunga"
Khotang,Chyandada,"Chyandada, Khotang",27.20820079,86.89843235,VDC,Khotang,Chyandada,"Chyandada, Khotang"
Gorkha,Chyangli,"Chyangli, Gorkha",27.97428574,84.46596194,VDC,Gorkha,Chyngli,"Chyngli, Gorkha"
Panchthar,Chyangthapu,"Chyangthapu, Panchthar",27.25163443,87.9839006,VDC,Panchthar,Chyangthapu,"Chyangthapu, Panchthar"
Kavrepalanchok,Chyasing Kharka,"Chyasing Kharka, Kavrepalanchok",27.50894304,85.53042794,VDC,Kavrepalanchok,ChyasingKharka,"ChyasingKharka, Kavrepalanchok"
Kavrepalanchok,Chyasingkharka,"Chyasingkharka, Kavrepalanchok",27.50894304,85.53042794,VDC,Kavrepalanchok,ChyasingKharka,"ChyasingKharka, Kavrepalanchok"
Khotang,Chyasmitar,"Chyasmitar, Khotang",27.16489142,86.54698645,VDC,Khotang,Chyasmitar,"Chyasmitar, Khotang"
Gorkha,Chyngli,"Chyngli, Gorkha",27.97428574,84.46596194,VDC,Gorkha,Chyngli,"Chyngli, Gorkha"
Nuwakot,Colony,"Colony, Nuwakot",27.90195435,85.24213989,District,Nuwakot,,Nuwakot
Dhanusa,D.Govindapur,"D.Govindapur, Dhanusa",26.82730203,86.05362003,VDC,Dhanusa,D.Govindapur,"D.Govindapur, Dhanusa"
Banke,D.S.P Road ,"D.S.P Road, Banke",28.05686559,81.62966429,VDC,Banke,NepalgunjN.P.,"NepalgunjN.P., Banke"
Banke ,D.S.P. Road,"D.S.P. Road, Banke",28.08927701,81.82533358,District,Banke,,Banke
Kathmandu,Daanchhi,"Daanchhi, Kathmandu",27.72778894,85.41615831,VDC,Kathmandu,Daanchhi,"Daanchhi, Kathmandu"
Palpa,Dabara,"Dabara, Palpa",28.87759019,81.68770837,District,Dailekh,,Dailekh
Unknown,Dabel ,"Dabel, Unknown",0.0,0.0,'Unknown',Unknown,Unknown,"Unknown, Unknown"
Dhankuta,Dada bazar,"Dada bazar, Dhankuta",26.87346969,87.39391142,VDC,Dhankuta,Danda Bazar,"Danda Bazar, Dhankuta"
Dhankuta,Dada gaun,"Dada gaun, Dhankuta",27.16563706,87.34345631,VDC,Dhankuta,Dandagoun,"Dandagoun, Dhankuta"
Khotang,Dada gaun,"Dada gaun, Khotang",27.11213725,86.7896929,VDC,Khotang,Dandagoun,"Dandagoun, Khotang"
Dailekh,Dada Parajul,"Dada Parajul, Dailekh",28.74391249,81.70304788,VDC,Dailekh,DadaParajul,"DadaParajul, Dailekh"
Sunwal,Dada tole,"Dada tole, Sunwal",27.63259532,83.63873435,VDC,Nawalparasi,Sunwal,"Sunwal, Nawalparasi"
Dhankuta,Dadagaun,"Dadagaun, Dhankuta",27.16563706,87.34345631,VDC,Dhankuta,Dandagoun,"Dandagoun, Dhankuta"
Nawalparasi,Dadajheri Tadi,"Dadajheri Tadi, Nawalparasi",27.80676485,84.2359314,VDC,Nawalparasi,DadajheriTadi,"DadajheriTadi, Nawalparasi"
Nawalparasi,Dadajheritadi,"Dadajheritadi, Nawalparasi",27.80676485,84.2359314,VDC,Nawalparasi,DadajheriTadi,"DadajheriTadi, Nawalparasi"
Makwanpur,Dadakharka,"Dadakharka, Makwanpur",27.65589663,84.91645394,VDC,Makwanpur,Dandakharka,"Dandakharka, Makwanpur"
Makwanpur,"Dadakharka,Alchhetol","Dadakharka,Alchhetol, Makwanpur",27.65589663,84.91645394,VDC,Makwanpur,Dandakharka,"Dandakharka, Makwanpur"
Darchula,Dadakot,"Dadakot, Darchula",29.69789921,80.41377083,VDC,Darchula,Dadakot,"Dadakot, Darchula"
Parvat,Dadakoti,"Dadakoti, Parvat",28.28844954,83.74790876,VDC,Parbat,Deupurkot,"Deupurkot, Parbat"
Dailekh,Dadaparajul,"Dadaparajul, Dailekh",28.74391249,81.70304788,VDC,Dailekh,DadaParajul,"DadaParajul, Dailekh"
Morang,Dadarbairiya,"Dadarbairiya, Morang",26.48846991,87.39875809,VDC,Morang,Dadarbairiya,"Dadarbairiya, Morang"
Mahottari,Dadatol,"Dadatol, Mahottari",26.86176737,85.82867081,District,Mahottari,,Mahottari
Sunwal,Dadatole,"Dadatole, Sunwal",27.63259532,83.63873435,VDC,Nawalparasi,Sunwal,"Sunwal, Nawalparasi"
Pyuthan,Daderi,"Daderi, Pyuthan",28.10642429,82.86642543,District,Pyuthan,,Pyuthan
Saptari,Dadha,"Dadha, Saptari",26.56203991,86.83579843,VDC,Saptari,Dadha,"Dadha, Saptari"
Bhaktapur,Dadhikot,"Dadhikot, Bhaktapur",27.6499315,85.39714445,VDC,Bhaktapur,Dadhikot,"Dadhikot, Bhaktapur"
Ramechhap,Dadhuwa,"Dadhuwa, Ramechhap",27.52012766,85.99036474,VDC,Ramechhap,Dadhuwa,"Dadhuwa, Ramechhap"
Sindhuli,Dadiguranshe,"Dadiguranshe, Sindhuli",27.23280697,85.83614114,VDC,Sindhuli,Dadiguranshe,"Dadiguranshe, Sindhuli"
Baglung,Daga Tum,"Daga Tum, Baglung",28.23836726,83.61213979,VDC,Baglung,Dagatundada,"Dagatundada, Baglung"
Baglung,Daga Tundada ,"Daga Tundada, Baglung",28.23836726,83.61213979,VDC,Baglung,Dagatundada,"Dagatundada, Baglung"
Baglung,Dagathum Danda,"Dagathum Danda, Baglung",28.23836726,83.61213979,VDC,Baglung,Dagatundada,"Dagatundada, Baglung"
Baglung,DagaTum,"DagaTum, Baglung",28.23836726,83.61213979,VDC,Baglung,Dagatundada,"Dagatundada, Baglung"
Baglung,Dagatundada,"Dagatundada, Baglung",28.23836726,83.61213979,VDC,Baglung,Dagatundada,"Dagatundada, Baglung"
Myagdi,Dagnam,"Dagnam, Myagdi",28.43248271,83.54117953,VDC,Myagdi,Dagnam,"Dagnam, Myagdi"
Kalikot,Dah,"Dah, Kalikot",29.14326589,81.68397187,VDC,Kalikot,Dah,"Dah, Kalikot"
Jajarkot,Daha,"Daha, Jajarkot",28.93287059,81.98142087,VDC,Jajarkot,Daha,"Daha, Jajarkot"
Kalikot,Daha,"Daha, Kalikot",29.14326589,81.68397187,VDC,Kalikot,Dah,"Dah, Kalikot"
Bajhang,Dahabagar,"Dahabagar, Bajhang",29.7047964,80.99431522,VDC,Bajhang,Dahabagar,"Dahabagar, Bajhang"
Surkhet,Dahachaur,"Dahachaur, Surkhet",28.47722123,81.87032022,VDC,Surkhet,Dahachaur,"Dahachaur, Surkhet"
Kathmandu,Dahachok,"Dahachok, Kathmandu",27.70970713,85.23080416,VDC,Kathmandu,ChouketarDahachok,"ChouketarDahachok, Kathmandu"
Kalikot,Dahafatgaun,"Dahafatgaun, Kalikot",29.14326589,81.68397187,VDC,Kalikot,Dah,"Dah, Kalikot"
Doti,Dahakalikasthan,"Dahakalikasthan, Doti",29.35676803,80.91241888,VDC,Doti,Dahakalikasthan,"Dahakalikasthan, Doti"
Chitawan,Dahakhani,"Dahakhani, Chitawan",27.77401874,84.54270092,VDC,Chitawan,Dahakhani,"Dahakhani, Chitawan"
Chitwan,Dahakhani ,"Dahakhani, Chitwan",27.77401874,84.54270092,VDC,Chitawan,Dahakhani,"Dahakhani, Chitawan"
Bajura,Dahakot,"Dahakot, Bajura",29.59270156,81.46301331,VDC,Bajura,Dahakot,"Dahakot, Bajura"
Bara,Dahiyar,"Dahiyar, Bara",27.01514166,85.06098421,VDC,Bara,Dahiyar,"Dahiyar, Bara"
Kanchanpur,Daijee,"Daijee, Kanchanpur",28.98605971,80.29465454,VDC,Kanchanpur,Daijee,"Daijee, Kanchanpur"
Navalparasi,Dainhawa,"Dainhawa, Navalparasi",27.63221514,83.96993575,District,Nawalparasi,,Nawalparasi
Morang,Dainiya,"Dainiya, Morang",26.43695848,87.55745555,VDC,Morang,Dainiya,"Dainiya, Morang"
Arghakhanchi,Dakawang,"Dakawang, Arghakhanchi",28.04860139,83.00649212,VDC,Arghakhanchi,Dhakawang,"Dhakawang, Arghakhanchi"
Pyuthan,Dakhakwadi,"Dakhakwadi, Pyuthan",28.10520804,82.81486214,VDC,Pyuthan,Dakhanwadi,"Dakhanwadi, Pyuthan"
Pyuthan,Dakhanwadi,"Dakhanwadi, Pyuthan",28.10520804,82.81486214,VDC,Pyuthan,Dakhanwadi,"Dakhanwadi, Pyuthan"
Gulmi,Dalamchaur,"Dalamchaur, Gulmi",28.15131356,83.21614178,VDC,Gulmi,Dalamchaur,"Dalamchaur, Gulmi"
Taplegunj,Dalbija,"Dalbija, Taplegunj",27.55459,87.82503,District,Taplejung,,Taplejung
Lalitpur,Dalchoki,"Dalchoki, Lalitpur",27.52957246,85.33016094,VDC,Lalitpur,Dalchoki,"Dalchoki, Lalitpur"
Nawalparasi,Daldale ,"Daldale, Nawalparasi",27.63221514,83.96993575,District,Nawalparasi,,Nawalparasi
Bhojpur,Dalgaun,"Dalgaun, Bhojpur",27.12350829,87.0250672,VDC,Bhojpur,Dalgaun,"Dalgaun, Bhojpur"
Salyan ,Dalimjyubada,"Dalimjyubada, Salyan",28.39239109,82.14120773,District,Salyan,,Salyan
Salyan ,Dalimjyubara ,"Dalimjyubara, Salyan",28.39239109,82.14120773,District,Salyan,,Salyan
Salyan,Dalimjyubra,"Dalimjyubra, Salyan",28.39239109,82.14120773,District,Salyan,,Salyan
Danusha,Dalkebar,"Dalkebar, Danusha",26.93231327,85.96234103,VDC,Dhanusa,Dhalkebar,"Dhalkebar, Dhanusa"
Danusha,"Dalkebar, Magar Tole","Dalkebar, Magar Tole, Danusha",26.93231327,85.96234103,VDC,Dhanusa,Dhalkebar,"Dhalkebar, Dhanusa"
Dhanusa,Dalkewor,"Dalkewor, Dhanusa",26.93231327,85.96234103,VDC,Dhanusa,Dhalkebar,"Dhalkebar, Dhanusa"
Salyan,Damachaur,"Damachaur, Salyan",28.398556,82.333426,VDC,Salyan,Damachaur,"Damachaur, Salyan"
Baglung,Damai ,"Damai, Baglung",28.24234402,83.55435254,VDC,Baglung,Tityang,"Tityang, Baglung"
Jhapa,Damak,"Damak, Jhapa",26.66941235,87.68017578,VDC,Jhapa,DamakN.P.,"DamakN.P., Jhapa"
Jhapa,Damak - Dhumse,"Damak - Dhumse, Jhapa",26.66941235,87.68017578,VDC,Jhapa,DamakN.P.,"DamakN.P., Jhapa"
Jhapa,Damak  Mechi Municip,"Damak Mechi Municip, Jhapa",26.66941235,87.68017578,VDC,Jhapa,DamakN.P.,"DamakN.P., Jhapa"
Jhapa,Damak Beldangi Refugee Camp,"Damak Beldangi Refugee Camp, Jhapa",26.66941235,87.68017578,VDC,Jhapa,DamakN.P.,"DamakN.P., Jhapa"
Jhapa,Damak Muncipality,"Damak Muncipality, Jhapa",26.66941235,87.68017578,VDC,Jhapa,DamakN.P.,"DamakN.P., Jhapa"
Jhapa,Damak Municipality,"Damak Municipality, Jhapa",26.66941235,87.68017578,VDC,Jhapa,DamakN.P.,"DamakN.P., Jhapa"
Jhapa,Damak13,"Damak13, Jhapa",26.66941235,87.68017578,VDC,Jhapa,DamakN.P.,"DamakN.P., Jhapa"
Jhapa,DamakMunicipality,"DamakMunicipality, Jhapa",26.66941235,87.68017578,VDC,Jhapa,DamakN.P.,"DamakN.P., Jhapa"
Jhapa,Damakn.P.,"Damakn.P., Jhapa",26.66941235,87.68017578,VDC,Jhapa,DamakN.P.,"DamakN.P., Jhapa"
Tanahu,Damali Municipality,"Damali Municipality, Tanahu",27.99317534,84.27700385,VDC,Tanahu,ByasN.P.,"ByasN.P., Tanahu"
Makwanpur,Daman,"Daman, Makwanpur",27.60755418,85.08646031,VDC,Makwanpur,Daman,"Daman, Makwanpur"
Makwanpur,Daman(Thana Bazar),"Daman(Thana Bazar), Makwanpur",27.60755418,85.08646031,VDC,Makwanpur,Daman,"Daman, Makwanpur"
Khotang,Damarkhushivalaya,"Damarkhushivalaya, Khotang",27.01271833,86.9272017,VDC,Khotang,Damarkhushivalaya,"Damarkhushivalaya, Khotang"
Tanahu,Damauli,"Damauli, Tanahu",27.99317534,84.27700385,VDC,Tanahu,ByasN.P.,"ByasN.P., Tanahu"
Kaski,Damauli Municipality,"Damauli Municipality, Kaski",28.21537663,83.98583067,VDC,Kaski,PokharaN.P.,"PokharaN.P., Kaski"
Pokhara,Damauli Municipality,"Damauli Municipality, Pokhara",28.21537663,83.98583067,VDC,Kaski,PokharaN.P.,"PokharaN.P., Kaski"
Bardia,"Damauli,Motipur","Damauli,Motipur, Bardia",28.25825104,81.5142762,VDC,Bardiya,Motipur,"Motipur, Bardiya"
Udaypur,Damauti,"Damauti, Udaypur",26.79374814,86.6658542,VDC,Udayapur,TriyugaN.P.,"TriyugaN.P., Udayapur"
Baglung,Damek,"Damek, Baglung",28.19306951,83.56249246,VDC,Baglung,Damek,"Damek, Baglung"
Mahottari,Damhimarayee,"Damhimarayee, Mahottari",26.69283794,85.81091358,VDC,Mahottari,Damhimarayee,"Damhimarayee, Mahottari"
Dang,Dammar Gaon,"Dammar Gaon, Dang",27.95672298,82.41919946,District,Dang,,Dang
Pyuthan,Damri,"Damri, Pyuthan",28.23886435,82.88426898,VDC,Pyuthan,Damri,"Damri, Pyuthan"
Morang,Damtoli,"Damtoli, Morang",26.61017695,87.48097855,District,Morang,,Morang
Myagdi,Dana,"Dana, Myagdi",28.5455096,83.61916125,VDC,Myagdi,Dana,"Dana, Myagdi"
Ilam,Danabari,"Danabari, Ilam",26.75696314,87.86180173,VDC,Ilam,Danabari,"Danabari, Ilam"
Ilam,Danan,"Danan, Ilam",26.75696314,87.86180173,VDC,Ilam,Danabari,"Danabari, Ilam"
Illam,Danawari,"Danawari, Illam",26.75696314,87.86180173,VDC,Ilam,Danabari,"Danabari, Ilam"
Kathmandu,Danchhi,"Danchhi, Kathmandu",27.72778894,85.41615831,VDC,Kathmandu,Daanchhi,"Daanchhi, Kathmandu"
Dhankuta,Danda Bazar,"Danda Bazar, Dhankuta",26.87346969,87.39391142,VDC,Dhankuta,Danda Bazar,"Danda Bazar, Dhankuta"
Dhankuta,Danda Bazzar,"Danda Bazzar, Dhankuta",26.87346969,87.39391142,VDC,Dhankuta,Danda Bazar,"Danda Bazar, Dhankuta"
Salyan,Danda Gaon,"Danda Gaon, Salyan",28.39656762,82.21965347,VDC,Salyan,Dandagoun,"Dandagoun, Salyan"
Rasuwa,Danda Gaun,"Danda Gaun, Rasuwa",28.09781375,85.167611,VDC,Rasuwa,Dandagoun,"Dandagoun, Rasuwa"
Makwanpur,Danda Kharka,"Danda Kharka, Makwanpur",27.65589663,84.91645394,VDC,Makwanpur,Dandakharka,"Dandakharka, Makwanpur"
Parvat,Danda Khotari,"Danda Khotari, Parvat",28.28844954,83.74790876,VDC,Parbat,Deupurkot,"Deupurkot, Parbat"
Humla,Dandafaya,"Dandafaya, Humla",29.99491325,81.78935593,VDC,Humla,Dandafaya,"Dandafaya, Humla"
Dhankuta,Dandagaun,"Dandagaun, Dhankuta",27.16563706,87.34345631,VDC,Dhankuta,Dandagoun,"Dandagoun, Dhankuta"
Jajarkot,Dandagaun,"Dandagaun, Jajarkot",28.77653433,82.25022479,VDC,Jajarkot,Dandagaun,"Dandagaun, Jajarkot"
Khotang,Dandagaun,"Dandagaun, Khotang",27.11213725,86.7896929,VDC,Khotang,Dandagoun,"Dandagoun, Khotang"
Rasuwa,Dandagaun,"Dandagaun, Rasuwa",28.09781375,85.167611,VDC,Rasuwa,Dandagoun,"Dandagoun, Rasuwa"
Salyan,Dandagaun,"Dandagaun, Salyan",28.39656762,82.21965347,VDC,Salyan,Dandagoun,"Dandagoun, Salyan"
Dhankuta,Dandagoun,"Dandagoun, Dhankuta",27.16563706,87.34345631,VDC,Dhankuta,Dandagoun,"Dandagoun, Dhankuta"
Khotang,Dandagoun,"Dandagoun, Khotang",27.11213725,86.7896929,VDC,Khotang,Dandagoun,"Dandagoun, Khotang"
Rasuwa,Dandagoun,"Dandagoun, Rasuwa",28.09781375,85.167611,VDC,Rasuwa,Dandagoun,"Dandagoun, Rasuwa"
Salyan,Dandagoun,"Dandagoun, Salyan",28.39656762,82.21965347,VDC,Salyan,Dandagoun,"Dandagoun, Salyan"
Surkhet,Dandakhali,"Dandakhali, Surkhet",28.50418861,81.937428,VDC,Surkhet,Dandakhali,"Dandakhali, Surkhet"
Dolakha,Dandakharka,"Dandakharka, Dolakha",27.52174322,86.02503709,VDC,Dolakha,Dandakharka,"Dandakharka, Dolakha"
Dolkha,Dandakharka,"Dandakharka, Dolkha",27.52174322,86.02503709,VDC,Dolakha,Dandakharka,"Dandakharka, Dolakha"
Makwanpur,Dandakharka,"Dandakharka, Makwanpur",27.65589663,84.91645394,VDC,Makwanpur,Dandakharka,"Dandakharka, Makwanpur"
Bardia,Danfe,"Danfe, Bardia",28.38670165,81.39504875,District,Bardiya,,Bardiya
Bardiya,Danfe,"Danfe, Bardiya",28.38670165,81.39504875,District,Bardiya,,Bardiya
Bardiya,Danga Basti Taratal,"Danga Basti Taratal, Bardiya",28.38670165,81.39504875,District,Bardiya,,Bardiya
Bardiya,DangaBastiTaratal,"DangaBastiTaratal, Bardiya",28.38670165,81.39504875,District,Bardiya,,Bardiya
Bajhang,Dangaji,"Dangaji, Bajhang",29.43089726,80.9519379,VDC,Bajhang,Dangaji,"Dangaji, Bajhang"
Terhathum,Dangapa,"Dangapa, Terhathum",27.09554672,87.43635087,VDC,Terhathum,Dangapa,"Dangapa, Terhathum"
Pyuthan,Dangbang ,"Dangbang, Pyuthan",27.95663888,82.97734995,VDC,Pyuthan,Dangwang,"Dangwang, Pyuthan"
Sindhuli,Dangi ,"Dangi, Sindhuli",27.38510434,85.85770262,VDC,Sindhuli,JhangajholiRalmata,"JhangajholiRalmata, Sindhuli"
Jhapa,Dangibari,"Dangibari, Jhapa",26.58658396,87.92729395,VDC,Jhapa,Dangibari,"Dangibari, Jhapa"
Morang,Dangihat,"Dangihat, Morang",26.63492641,87.44610635,VDC,Morang,Dangihat,"Dangihat, Morang"
Terhathum,Dangpa,"Dangpa, Terhathum",27.09554672,87.43635087,VDC,Terhathum,Dangapa,"Dangapa, Terhathum"
Morang,Dangraha,"Dangraha, Morang",26.59335687,87.32425603,VDC,Morang,Dangraha,"Dangraha, Morang"
Kaski,Dangsing,"Dangsing, Kaski",28.35425244,83.75157483,VDC,Kaski,Dangsing,"Dangsing, Kaski"
Nuwakot,Dangsing,"Dangsing, Nuwakot",27.91065763,85.02917015,VDC,Nuwakot,Dangsing,"Dangsing, Nuwakot"
Nuwakotq,Dangsing,"Dangsing, Nuwakotq",27.91065763,85.02917015,VDC,Nuwakot,Dangsing,"Dangsing, Nuwakot"
Nuwakot,Dangsingh,"Dangsingh, Nuwakot",27.91065763,85.02917015,VDC,Nuwakot,Dangsing,"Dangsing, Nuwakot"
Nuwakot,"Dangsingh,Lafe tole","Dangsingh,Lafe tole, Nuwakot",27.91065763,85.02917015,VDC,Nuwakot,Dangsing,"Dangsing, Nuwakot"
Maharashtra,Dangu Chowk,"Dangu Chowk, Maharashtra",18.615,73.767,City,Maharashtra,Dangu Chowk,"Dangu Chowk, Maharashtra"
Pyuthan,Dangwang,"Dangwang, Pyuthan",27.95663888,82.97734995,VDC,Pyuthan,Dangwang,"Dangwang, Pyuthan"
Kailali,Dansinhapur,"Dansinhapur, Kailali",28.43260698,81.04998982,VDC,Kailali,Dansinhapur,"Dansinhapur, Kailali"
Bajhang,Dantola,"Dantola, Bajhang",29.61190184,81.39292297,VDC,Bajhang,Dantola,"Dantola, Bajhang"
Mornag,Dantoli,"Dantoli, Mornag",26.61017695,87.48097855,District,Morang,,Morang
kaski( pokhara),Danwas,"Danwas, kaski( pokhara)",28.21537663,83.98583067,VDC,Kaski,PokharaN.P.,"PokharaN.P., Kaski"
Kavrepalanchok,Dapcha Chatrebhanjh,"Dapcha Chatrebhanjh, Kavrepalanchok",27.53615897,85.61462334,VDC,Kavrepalanchok,DapchaChatraibhanjh,"DapchaChatraibhanjh, Kavrepalanchok"
Kavrepalanchok,Dapchachatraibhanjh,"Dapchachatraibhanjh, Kavrepalanchok",27.53615897,85.61462334,VDC,Kavrepalanchok,DapchaChatraibhanjh,"DapchaChatraibhanjh, Kavrepalanchok"
Salyan,Dara gaun(Chyau Khola),"Dara gaun(Chyau Khola), Salyan",28.39656762,82.21965347,VDC,Salyan,Dandagoun,"Dandagoun, Salyan"
Salyan,Dara gaun(Jaudekhola,"Dara gaun(Jaudekhola, Salyan",28.39656762,82.21965347,VDC,Salyan,Dandagoun,"Dandagoun, Salyan"
Salyan,Daragaun(Chyau Khola),"Daragaun(Chyau Khola), Salyan",28.39656762,82.21965347,VDC,Salyan,Dandagoun,"Dandagoun, Salyan"
Kailali,Darakh,"Darakh, Kailali",28.64722759,80.95032235,VDC,Kailali,Darakh,"Darakh, Kailali"
Jhapa,Daramari,"Daramari, Jhapa",26.57141901,87.91147486,District,Jhapa,,Jhapa
Gorkha,Darapatta,"Darapatta, Gorkha",28.31281097,84.8015567,District,Gorkha,,Gorkha
Syangja,Darau,"Darau, Syangja",28.10744496,83.79774249,VDC,Syangja,SatauDarau,"SatauDarau, Syangja"
Kavrepalanchok,Daraune Pokhari,"Daraune Pokhari, Kavrepalanchok",27.53603469,85.62717498,VDC,Kavrepalanchok,DaraunePokhari,"DaraunePokhari, Kavrepalanchok"
Kavrepalanchok,Daraunepokhari,"Daraunepokhari, Kavrepalanchok",27.53603469,85.62717498,VDC,Kavrepalanchok,DaraunePokhari,"DaraunePokhari, Kavrepalanchok"
Morang,Darbanga,"Darbanga, Morang",26.59335687,87.32425603,VDC,Morang,Dangraha,"Dangraha, Morang"
Gulmi,Darbar ,"Darbar, Gulmi",28.00510561,83.28523793,VDC,Gulmi,Darbardevisthan,"Darbardevisthan, Gulmi"
Gulmi,Darbar Devisthan,"Darbar Devisthan, Gulmi",28.00510561,83.28523793,VDC,Gulmi,Darbardevisthan,"Darbardevisthan, Gulmi"
Gulmi,Darbardevisthan,"Darbardevisthan, Gulmi",28.00510561,83.28523793,VDC,Gulmi,Darbardevisthan,"Darbardevisthan, Gulmi"
Morang,Darbesa ,"Darbesa, Morang",26.50518471,87.49196333,VDC,Morang,Drabesh,"Drabesh, Morang"
Morang,Darbesa (Dobhana),"Darbesa (Dobhana), Morang",26.50518471,87.49196333,VDC,Morang,Drabesh,"Drabesh, Morang"
Morang,Darbesa(Dobhana),"Darbesa(Dobhana), Morang",26.50518471,87.49196333,VDC,Morang,Drabesh,"Drabesh, Morang"
Morang,Darbesa(Jaggi tole),"Darbesa(Jaggi tole), Morang",26.50518471,87.49196333,VDC,Morang,Drabesh,"Drabesh, Morang"
