Address 1,Address 2,Canonical Address 1 & 2,latitude,longitude,Level,Lat/Long
Sunsari,Amahibelaha,"Amahibelaha, Sunsari",26.45379756,87.19575707,VDC,26.4537975578926 - 87.1957570705029VDC
Baglung,Amalachaur,"Amalachaur, Baglung",28.20307354,83.63519255,VDC,28.2030735414604 - 83.6351925489627VDC
Sindhuli,Amale,"Amale, Sindhuli",27.31718878,85.86410271,VDC,27.3171887837975 - 85.8641027083318VDC
Nawalparasi,Amarapuri,"Amarapuri, Nawalparasi",27.68932625,84.26463862,VDC,27.6893262470537 - 84.2646386172187VDC
Gulmi,AmarArbathok,"AmarArbathok, Gulmi",27.98447618,83.3000265,VDC,27.9844761803425 - 83.3000264984028VDC
Baglung,Amarbhumi,"Amarbhumi, Baglung",28.28117953,83.39565508,VDC,28.2811795343328 - 83.3956550767883VDC
Morang,Amardaha,"Amardaha, Morang",26.5368745,87.5548458,VDC,26.5368744970099 - 87.5548457998663VDC
Dadeldhura,AmargadhiN.P.,"AmargadhiN.P., Dadeldhura",29.30618865,80.57663146,VDC,29.3061886500238 - 80.5766314613258VDC
Bara,Amarpatti,"Amarpatti, Bara",26.94915235,85.1029887,VDC,26.9491523511934 - 85.102988701415VDC
Parsa,Amarpatti,"Amarpatti, Parsa",27.00414344,84.79739978,VDC,27.0041434440272 - 84.797399781012VDC
Gulmi,Amarpur,"Amarpur, Gulmi",28.14578339,83.16730223,VDC,28.1457833859883 - 83.1673022336649VDC
Panchthar,Amarpur,"Amarpur, Panchthar",27.26300547,87.73137653,VDC,27.2630054697285 - 87.731376528387VDC
Badlikhe,Amauri,"Amauri, Badlikhe",22.1871,76.44,City,22.1871 - 76.44City
Taplejung,Ambegudin,"Ambegudin, Taplejung",27.33657547,87.83390229,VDC,27.3365754741525 - 87.8339022946874VDC
Makwanpur,Ambhanjyang,"Ambhanjyang, Makwanpur",27.45041014,85.09913622,VDC,27.4504101431599 - 85.0991362180753VDC
Terhathum,Ambung,"Ambung, Terhathum",27.19161025,87.50463924,VDC,27.1916102542866 - 87.5046392427932VDC
Baitadi,Amchaur,"Amchaur, Baitadi",29.45121601,80.32640645,VDC,29.4512160067178 - 80.3264064547249VDC
Ilam,Amchok,"Amchok, Ilam",26.97257794,87.73305422,VDC,26.9725779353723 - 87.7330542227447VDC
Morang,Amgachhi,"Amgachhi, Morang",26.44130806,87.52054627,VDC,26.4413080554524 - 87.5205462707767VDC
Bara,Amlekhganj,"Amlekhganj, Bara",27.29419816,85.00872713,VDC,27.294198157415 - 85.0087271332468VDC
Jordan,Amman,"Amman, Jordan",31.93333333,35.93333333,City,31.9333333333 - 35.9333333333City
Nawalparasi,Amraut,"Amraut, Nawalparasi",27.56045447,83.63084297,VDC,27.5604544656555 - 83.6308429709985VDC
Bara,Amritgang,"Amritgang, Bara",26.8831009,85.11448401,VDC,26.8831009029647 - 85.1144840146063VDC
Rupandehi,Amuwa,"Amuwa, Rupandehi",27.59593459,83.39758132,VDC,27.5959345944783 - 83.3975813184582VDC
Kavrepalanchok,Anaikot,"Anaikot, Kavrepalanchok",27.67584256,85.59418033,VDC,27.6758425553645 - 85.5941803272357VDC
Mahottari,Anakar,"Anakar, Mahottari",26.66792107,85.78214423,VDC,26.6679210673902 - 85.7821442321196VDC
Jhapa,Anarmani,"Anarmani, Jhapa",26.62827777,88.00695336,VDC,26.6282777710874 - 88.0069533608367VDC
Tanahu,Anbukhaireni,"Anbukhaireni, Tanahu",27.88741845,84.49684394,VDC,27.8874184549115 - 84.4968439436819VDC
Baglung,Andheri (Narayanstha,"Andheri (Narayanstha, Baglung",28.21487954,83.66731729,VDC,28.2148795387919 - 83.6673172890702VDC
Okhaldhunga,Andheri (Narayanstha,"Andheri (Narayanstha, Okhaldhunga",27.28699029,86.53157652,VDC,27.28699028536 - 86.531576515361VDC
Dhanusa,Andupatti,"Andupatti, Dhanusa",26.76137486,85.97837234,VDC,26.7613748567936 - 85.9783723351356VDC
Terhathum,Angdeem,"Angdeem, Terhathum",27.07007062,87.41777196,VDC,27.0700706185997 - 87.4177719571642VDC
Sankhuwasabha,Ankhibhui,"Ankhibhui, Sankhuwasabha",27.21578148,87.30014694,VDC,27.2157814804023 - 87.3001469416451VDC
Dhankuta,Ankhisalla,"Ankhisalla, Dhankuta",26.95375048,87.25609193,VDC,26.9537504764699 - 87.25609193055VDC
Taplejung,Ankhop,"Ankhop, Taplejung",27.30426432,87.90535965,VDC,27.3042643235609 - 87.9053596469573VDC
Bhojpur,Annapurna,"Annapurna, Bhojpur",27.20521822,86.96392457,VDC,27.2052182196319 - 86.9639245650081VDC
Gulmi,Apchaur,"Apchaur, Gulmi",28.12732875,83.33513381,VDC,28.1273287480543 - 83.3351338062571VDC
Bihar,Araria,"Araria, Bihar",26.13,87.47,District,26.13 - 87.47District
Gulmi,Arbani,"Arbani, Gulmi",28.01076006,83.5868501,VDC,28.0107600586122 - 83.5868500967314VDC
Kaski,ArbaVijaya,"ArbaVijaya, Kaski",28.23526042,84.04044894,VDC,28.2352604183959 - 84.0404489415753VDC
Lamjung,Archalbot,"Archalbot, Lamjung",28.16175255,84.47080861,VDC,28.1617525507999 - 84.4708086127244VDC
Palpa,Archale,"Archale, Palpa",27.76929634,83.84558785,VDC,27.7692963447679 - 83.8455878487766VDC
Jajarkot,Archhani,"Archhani, Jajarkot",28.84923442,82.11159752,VDC,28.8492344164647 - 82.1115975249118VDC
Rolpa,Aresh,"Aresh, Rolpa",28.19884824,82.76043028,VDC,28.1988482371522 - 82.7604302835227VDC
Baglung,Argal,"Argal, Baglung",28.29112143,83.21266212,VDC,28.2911214268225 - 83.2126621181493VDC
Palpa,Argali,"Argali, Palpa",27.92538406,83.46276285,VDC,27.9253840568567 - 83.462762851094VDC
Arghakhanchi,Argha,"Argha, Arghakhanchi",28.01281057,83.09646625,VDC,28.0128105739382 - 83.0964662496756VDC
Arghakhanchi,,Arghakhanchi,27.90056,83.08225,District,27.9005648888756 - 83.0822537603325District
Arghakhanchi,Arghatos,"Arghatos, Arghakhanchi",28.03064384,83.17861114,VDC,28.0306438435917 - 83.178611136372VDC
Gulmi,Arje,"Arje, Gulmi",28.17790813,83.1719625,VDC,28.1779081260958 - 83.1719624957694VDC
Baglung,Arjewa,"Arjewa, Baglung",28.5004604,83.04371208,VDC,28.5004604005594 - 83.0437120826519VDC
Syangja,Arjun Chaupari,"Arjun Chaupari, Syangja",28.08538639,83.76344296,VDC,28.0853863891132 - 83.7634429620802VDC
Jhapa,Arjundhara,"Arjundhara, Jhapa",26.67823578,87.97582281,VDC,26.6782357808483 - 87.9758228099782VDC
Pyuthan,Arkha,"Arkha, Pyuthan",28.27906688,83.0612968,VDC,28.2790668821787 - 83.0612968049931VDC
Gulmi,Arkhale,"Arkhale, Gulmi",28.09066802,83.24621601,VDC,28.0906680194984 - 83.2462160053021VDC
Khotang,Arkhaule,"Arkhaule, Khotang",27.18900051,86.68157482,VDC,27.1890005075081 - 86.6815748182998VDC
Dhankuta,ArkhauleJitpur,"ArkhauleJitpur, Dhankuta",27.11586546,87.3425864,VDC,27.1158654608805 - 87.3425863952106VDC
Gulmi,Arkhawang,"Arkhawang, Gulmi",28.22525639,83.12293654,VDC,28.2252563890781 - 83.1229365384295VDC
Gulmi,Arlangkot,"Arlangkot, Gulmi",28.17697607,83.35911862,VDC,28.1769760736748 - 83.3591186218886VDC
Rukum,Arma,"Arma, Rukum",28.62492047,82.34784175,VDC,28.6249204671652 - 82.347841745199VDC
Kaski,Armala,"Armala, Kaski",28.29447682,84.0029183,VDC,28.2944768155378 - 84.0029182974266VDC
Myagdi,Arman,"Arman, Myagdi",28.37245853,83.42566716,VDC,28.3724585347541 - 83.4256671647417VDC
Saptari,Arnaha,"Arnaha, Saptari",26.56769436,86.65411034,VDC,26.5676943637281 - 86.6541103402969VDC
Sarlahi,Arnaha,"Arnaha, Sarlahi",26.78132078,85.39416188,VDC,26.7813207786011 - 85.394161877708VDC
Siraha,Arnamalalpur,"Arnamalalpur, Siraha",26.70147495,86.28402339,VDC,26.701474954543 - 86.2840233923667VDC
Siraha,Arnamarampur,"Arnamarampur, Siraha",26.7307414,86.21362237,VDC,26.7307414005596 - 86.2136223661738VDC
Parbat,Arthar Dadakharka,"Arthar Dadakharka, Parbat",28.21040569,83.77705093,VDC,28.2104056871716 - 83.7770509274255VDC
Myagdi,Arthunge,"Arthunge, Myagdi",28.34735526,83.55279911,VDC,28.3473552562176 - 83.5527991149541VDC
Syangja,Aruchaur,"Aruchaur, Syangja",28.12838507,83.72889489,VDC,28.1283850741313 - 83.7288948856784VDC
Syangja,Arukharka,"Arukharka, Syangja",28.1787159,83.8649124,VDC,28.1787159048605 - 83.8649124023035VDC
Tanahu,Arunodaya,"Arunodaya, Tanahu",27.96726428,84.02541183,VDC,27.9672642789696 - 84.0254118291846VDC
Sindhuli,Arunthakur,"Arunthakur, Sindhuli",27.06335984,86.27078825,VDC,27.0633598411691 - 86.2707882479898VDC
Siraha,Asanpur,"Asanpur, Siraha",26.78728591,86.33746106,VDC,26.787285914095 - 86.337461064499VDC
West Bengal,Asansol,"Asansol, West Bengal",23.68,86.99,City,23.68 - 86.99City
Dadeldhura,Ashigram,"Ashigram, Dadeldhura",29.22845548,80.65579378,VDC,29.2284554781198 - 80.6557937802752VDC
Siraha,Ashokpur Balkawa,"Ashokpur Balkawa, Siraha",26.77262162,86.31210924,VDC,26.7726216226726 - 86.3121092386502VDC
Gulmi,Aslewa,"Aslewa, Gulmi",27.98801798,83.4879904,VDC,27.9880179795419 - 83.4879904032867VDC
Gorkha,Asrang,"Asrang, Gorkha",27.99907833,84.7189831,VDC,27.9990783349368 - 84.7189831039993VDC
Lalitpur,Asrang,"Asrang, Lalitpur",27.45444904,85.32320162,VDC,27.4544490369838 - 85.3232016200625VDC
Rupandehi,Asurena,"Asurena, Rupandehi",27.39237435,83.33550663,VDC,27.3923743457511 - 83.3355066272255VDC
Arghakhanchi,Asurkot,"Asurkot, Arghakhanchi",27.9954744,82.9889074,VDC,27.9954743989092 - 82.9889074003023VDC
Sindhupalchok,Atarpur,"Atarpur, Sindhupalchok",27.66652203,85.89983138,VDC,27.6665220311553 - 85.8998313844668VDC
Bajura,Atichaur,"Atichaur, Bajura",29.42449717,81.3656449,VDC,29.4244971706516 - 81.3656449040419VDC
Sarlahi,Atrouli,"Atrouli, Sarlahi",27.11337999,85.60294162,VDC,27.1133799877581 - 85.6029416199923VDC
Sunsari,Aurabarni,"Aurabarni, Sunsari",26.58012173,87.20712811,VDC,26.5801217293402 - 87.207128110038VDC
Parsa,Auraha,"Auraha, Parsa",27.11182657,84.75943418,VDC,27.1118265670565 - 84.7594341790669VDC
Dhanusa,Aurahi,"Aurahi, Dhanusa",26.70924206,86.02422931,VDC,26.7092420580506 - 86.0242293142445VDC
Mahottari,Aurahi,"Aurahi, Mahottari",26.89043305,85.82079334,VDC,26.8904330486759 - 85.8207933391734VDC
Saptari,Aurahi,"Aurahi, Saptari",26.49934385,86.62726723,VDC,26.4993438528612 - 86.6272672305746VDC
Sarlahi,Aurahi,"Aurahi, Sarlahi",26.90304682,85.53291341,VDC,26.9030468247722 - 85.5329134147677VDC
Siraha,Aurahi,"Aurahi, Siraha",26.62877487,86.30278871,VDC,26.6287748657119 - 86.3027887144411VDC
Rautahat,Auraiya,"Auraiya, Rautahat",26.77411291,85.22732449,VDC,26.7741129065461 - 85.2273244943647VDC
Bara,Avab,"Avab, Bara",27.04496734,85.148535,VDC,27.0449673400631 - 85.1485349963836VDC
Dailekh,Awal Parajul,"Awal Parajul, Dailekh",28.7304288,81.74014357,VDC,28.7304288012124 - 81.7401435667643VDC
Surkhet,Awalching,"Awalching, Surkhet",28.63057492,81.80022988,VDC,28.6305749185187 - 81.8002298794991VDC
Siraha,Ayodhyanagar,"Ayodhyanagar, Siraha",26.78492471,86.36784597,VDC,26.7849247146287 - 86.3678459734208VDC
Chitawan,Ayodhyapuri,"Ayodhyapuri, Chitawan",27.40734932,84.44495969,VDC,27.4073493213137 - 84.4449596922511VDC
Kathmandu,Baad Bhanjyang,"Baad Bhanjyang, Kathmandu",27.70697311,85.21048541,VDC,27.7069731062229 - 85.2104854139602VDC
Achham,Babala,"Babala, Achham",29.32035585,81.24665288,VDC,29.3203558468217 - 81.2466528783054VDC
Dolakha,Babare,"Babare, Dolakha",27.77221678,86.1212249,VDC,27.7722167756868 - 86.1212249028474VDC
Sarlahi,Babarganj,"Babarganj, Sarlahi",26.95629809,85.61449907,VDC,26.9562980864204 - 85.6144990700116VDC
Sunsari,Babiya,"Babiya, Sunsari",26.57061479,87.15375257,VDC,26.5706147946469 - 87.1537525747338VDC
Morang,Babiyabirta,"Babiyabirta, Morang",26.5113984,87.43324403,VDC,26.511398397505 - 87.4332440273513VDC
Myagdi,Babiyachaur,"Babiyachaur, Myagdi",28.39756181,83.4653726,VDC,28.3975618132907 - 83.4653725978725VDC
Surkhet,Babiyachaur,"Babiyachaur, Surkhet",28.80524154,81.38701997,VDC,28.8052415421976 - 81.3870199728948VDC
Bara,Babuain,"Babuain, Bara",26.98370043,85.07689123,VDC,26.9837004275952 - 85.0768912336295VDC
Parbat,Bachchha,"Bachchha, Parbat",28.09365059,83.60884653,VDC,28.0936505872453 - 83.6088465338649VDC
Bara,Bachhanpurwa,"Bachhanpurwa, Bara",27.05360436,85.13150951,VDC,27.0536043591636 - 85.1315095054949VDC
Chitawan,Bachhyauli,"Bachhyauli, Chitawan",27.5758644,84.5085878,VDC,27.5758643990146 - 84.5085878041854VDC
Dailekh,Bada Khola,"Bada Khola, Dailekh",28.88260189,81.68527675,VDC,28.8826018931333 - 81.6852767475866VDC
Dailekh,Badabhairab,"Badabhairab, Dailekh",28.7867869,81.76220214,VDC,28.7867869042636 - 81.7622021407259VDC
Gulmi,Badagaun,"Badagaun, Gulmi",28.13901047,83.28884187,VDC,28.1390104717297 - 83.2888418693518VDC
Salyan,Badagaun,"Badagaun, Salyan",28.54202994,82.24363828,VDC,28.5420299385321 - 82.243638284541VDC
Nawalparasi,Badahara Dubauliya,"Badahara Dubauliya, Nawalparasi",27.46712495,83.73051044,VDC,27.4671249499082 - 83.730510443208VDC
Khotang,Badahare,"Badahare, Khotang",27.20397548,86.55667979,VDC,27.2039754830707 - 86.5566797938975VDC
Khotang,Badaka Diyale,"Badaka Diyale, Khotang",27.05211308,86.87444753,VDC,27.0521130752901 - 86.8744475326005VDC
Bara,Badaki Fulbariya,"Badaki Fulbariya, Bara",26.91267803,85.00375619,VDC,26.9126780331217 - 85.0037561870019VDC
Dailekh,Badalamji,"Badalamji, Dailekh",28.9016779,81.61792043,VDC,28.901677899348 - 81.6179204259687VDC
Kalikot,Badalkot,"Badalkot, Kalikot",29.20869597,81.66365313,VDC,29.2086959667964 - 81.6636531314215VDC
Bardiya,Badalpur,"Badalpur, Bardiya",28.43179921,81.1522049,VDC,28.4317992055522 - 81.152204899653VDC
Bajura,Baddhu,"Baddhu, Bajura",29.52702294,81.73448912,VDC,29.5270229369519 - 81.7344891154108VDC
Sindhupalchok,Badegau,"Badegau, Sindhupalchok",27.78041884,85.61431266,VDC,27.7804188369908 - 85.6143126595274VDC
Saptari,Badgama,"Badgama, Saptari",26.59285978,86.90309261,VDC,26.5928597790927 - 86.9030926103365VDC
Siraha,Badharamal,"Badharamal, Siraha",26.89204861,86.17273633,VDC,26.8920486062055 - 86.1727363333098VDC
Rautahat,Badharwa,"Badharwa, Rautahat",26.8130727,85.32059187,VDC,26.8130726977402 - 85.320591873284VDC
Lalitpur,Badikhel,"Badikhel, Lalitpur",27.59115006,85.35383508,VDC,27.5911500587176 - 85.3538350762965VDC
Pyuthan,Badikot,"Badikot, Pyuthan",28.15292912,83.02376616,VDC,28.1529291212153 - 83.0237661608444VDC
Jumla,Badki,"Badki, Jumla",29.29873223,81.96955274,VDC,29.2987322306565 - 81.9695527359648VDC
Dhanusa,Bafai,"Bafai, Dhanusa",26.70775077,86.06051722,VDC,26.7077507741771 - 86.060517221832VDC
Rukum,Baflikot,"Baflikot, Rukum",28.70476629,82.50131971,VDC,28.7047662912233 - 82.5013197105092VDC
Salyan,Bafukhola,"Bafukhola, Salyan",28.49182338,82.39637061,VDC,28.4918233814589 - 82.3963706079145VDC
Mahottari,Bagada,"Bagada, Mahottari",26.78846651,85.87982333,VDC,26.7884665138281 - 85.8798233258312VDC
Bihar,Bagaha,"Bagaha, Bihar",27.13,84.07,City,27.13 - 84.07City
Rupandehi,Bagaha,"Bagaha, Rupandehi",27.48899711,83.49041374,VDC,27.4889971133856 - 83.4904137395811VDC
Bara,Bagahi,"Bagahi, Bara",26.9067129,85.05023453,VDC,26.9067128976278 - 85.0502345343914VDC
Parsa,Bagahi,"Bagahi, Parsa",27.09455253,84.88675254,VDC,27.0945525288556 - 84.8867525397634VDC
Rautahat,Bagahi,"Bagahi, Rautahat",26.96537006,85.28094858,VDC,26.9653700633172 - 85.2809485769812VDC
Bardiya,Baganaha,"Baganaha, Bardiya",28.40253276,81.30245175,VDC,28.4025327595356 - 81.302451749904VDC
Myagdi,Bagarkhola,"Bagarkhola, Myagdi",28.45565975,83.58498599,VDC,28.4556597475275 - 83.5849859918896VDC
Dadeldhura,Bagarkot,"Bagarkot, Dadeldhura",29.28630487,80.48827289,VDC,29.2863048650444 - 80.4882728918233VDC
Chitawan,Bagauda,"Bagauda, Chitawan",27.43655363,84.30732662,VDC,27.4365536305023 - 84.3073266180965VDC
Rupandehi,Bagauli,"Bagauli, Rupandehi",27.38895682,83.38695592,VDC,27.3889568202077 - 83.3869559208598VDC
Parsa,Bagbana,"Bagbana, Parsa",27.19415786,84.90222461,VDC,27.1941578642371 - 84.9022246099506VDC
Dhanusa,Bagchaura,"Bagchaura, Dhanusa",26.77131675,85.99831826,VDC,26.7713167492833 - 85.9983182569432VDC
Sarlahi,Bagdaha,"Bagdaha, Sarlahi",26.8604831,85.44921511,VDC,26.8604830975506 - 85.4492151073698VDC
Darjeeling,Bagdogra,"Bagdogra, Darjeeling",24.98205,88.2943,City,24.98205 - 88.2943City
Syangja,Bagefatake,"Bagefatake, Syangja",28.1933802,83.82533124,VDC,28.1933801962829 - 83.8253312428288VDC
Parsa,BageshwariTirtrona,"BageshwariTirtrona, Parsa",27.13519001,84.84897335,VDC,27.1351900144074 - 84.8489733483025VDC
Banke,Bageswari,"Bageswari, Banke",28.12670738,81.59654536,VDC,28.1267073797737 - 81.5965453571158VDC
Bhaktapur,Bageswari,"Bageswari, Bhaktapur",27.69156317,85.48544088,VDC,27.6915631728638 - 85.4854408781293VDC
Nuwakot,BagesworiChokade,"BagesworiChokade, Nuwakot",27.94787759,85.23366245,VDC,27.9478775886147 - 85.2336624508269VDC
Dang,Baghmare,"Baghmare, Dang",28.20083662,82.19368027,VDC,28.2008366156502 - 82.1936802747801VDC
Baglung,,Baglung,28.34045,83.25103,District,28.3404533122617 - 83.2510277454102District
Gorkha,Baguwa,"Baguwa, Gorkha",28.0268535,84.72202781,VDC,28.0268534970799 - 84.7220278085742VDC
Kapilbastu,Bahadurganj,"Bahadurganj, Kapilbastu",27.54765428,82.84580629,VDC,27.547654279075 - 82.8458062852783VDC
Palpa,Bahadurpur,"Bahadurpur, Palpa",27.73878716,83.74759807,VDC,27.7387871621901 - 83.7475980709247VDC
Sarlahi,Bahadurpur,"Bahadurpur, Sarlahi",26.79722781,85.4277779,VDC,26.7972278065847 - 85.4277779016889VDC
Parbat,Bahakithanti,"Bahakithanti, Parbat",28.04456249,83.59965028,VDC,28.0445624930773 - 83.5996502833119VDC
Syangja,Bahakot,"Bahakot, Syangja",28.08495143,83.92127051,VDC,28.0849514313168 - 83.9212705053547VDC
Parsa,BahauriPidari,"BahauriPidari, Parsa",27.10126331,84.84505873,VDC,27.1012633062862 - 84.8450587281346VDC
Dhanusa,BahedaBala,"BahedaBala, Dhanusa",26.60876681,85.90368387,VDC,26.6087668070763 - 85.9036838678066VDC
Sankhuwasabha,Bahrabise,"Bahrabise, Sankhuwasabha",27.46880264,87.36240804,VDC,27.4688026442659 - 87.362408043362VDC
Sindhupalchok,Bahrabise,"Bahrabise, Sindhupalchok",27.79657441,85.92220064,VDC,27.7965744122866 - 85.9222006425687VDC
Dhanusa,Bahuarba,"Bahuarba, Dhanusa",26.67581244,85.95861282,VDC,26.6758124445539 - 85.9586128238123VDC
Parsa,Bahuarbamatha,"Bahuarbamatha, Parsa",27.05534419,84.80498047,VDC,27.0553441903493 - 84.8049804740354VDC
Bara,Bahuari,"Bahuari, Bara",27.04204691,84.91048881,VDC,27.0420469091443 - 84.9104888080827VDC
Lamjung,Bahundanda,"Bahundanda, Lamjung",28.3978725,84.49013317,VDC,28.397872497431 - 84.4901331662513VDC
Jhapa,Bahundangi,"Bahundangi, Jhapa",26.74652415,88.1522914,VDC,26.7465241548871 - 88.1522914016709VDC
Morang,Bahuni,"Bahuni, Morang",26.6163475,87.45710457,VDC,26.6163475000997 - 87.4571045693266VDC
Khotang,Bahunidanda,"Bahunidanda, Khotang",27.15886415,86.47714465,VDC,27.1588641458986 - 86.4771446539797VDC
Sindhuli,Bahuntilpung,"Bahuntilpung, Sindhuli",27.15954765,86.2236264,VDC,27.1595476510072 - 86.2236263954916VDC
Rautahat,BahuwaMadanpur,"BahuwaMadanpur, Rautahat",26.94517559,85.38962589,VDC,26.9451755941975 - 85.3896258892595VDC
Bajura,Bai,"Bai, Bajura",29.47998536,81.75884675,VDC,29.4799853581099 - 81.7588467520106VDC
Nawalparasi,Baidauli,"Baidauli, Nawalparasi",27.40411821,83.78705496,VDC,27.4041182062546 - 83.7870549567433VDC
Tanahu,Baidi,"Baidi, Tanahu",27.85951902,84.3123597,VDC,27.8595190191122 - 84.3123597011694VDC
Jhapa,Baigundhura,"Baigundhura, Jhapa",26.50822942,87.76729162,VDC,26.5082294192739 - 87.7672916150062VDC
Morang,Baijanathpur,"Baijanathpur, Morang",26.49648556,87.31058593,VDC,26.4964855587704 - 87.3105859287593VDC
Achham,Baijinath,"Baijinath, Achham",29.20819887,81.19712983,VDC,29.2081988721719 - 81.197129826341VDC
Bhojpur,Baikunthe,"Baikunthe, Bhojpur",27.07118908,87.0184807,VDC,27.0711890815048 - 87.0184807000454VDC
Saptari,Bairawa,"Bairawa, Saptari",26.57713916,86.94528352,VDC,26.5771391615933 - 86.9452835165898VDC
Dhading,Baireni,"Baireni, Dhading",27.7619642,84.98207043,VDC,27.7619641990567 - 84.9820704340087VDC
Rupandehi,Bairghat,"Bairghat, Rupandehi",27.44699262,83.37720044,VDC,27.4469926176165 - 83.3772004388543VDC
Mahottari,BairgiyaBanchauri,"BairgiyaBanchauri, Mahottari",26.72925012,85.82880899,VDC,26.7292501166862 - 85.8288089899933VDC
Mahottari,BairgiyaLaxminiya,"BairgiyaLaxminiya, Mahottari",26.79685499,85.77083533,VDC,26.7968549856163 - 85.7708353294126VDC
Rautahat,Bairiya,"Bairiya, Rautahat",26.79039276,85.24727042,VDC,26.790392755498 - 85.2472704161722VDC
Kanchanpur,BaisiBichawa,"BaisiBichawa, Kanchanpur",28.6978691,80.48317767,VDC,28.6978691033086 - 80.4831776719223VDC
Baitadi,,Baitadi,29.51036,80.56206,District,29.5103579019024 - 80.5620641622689District
Surkhet,Bajedichaur,"Bajedichaur, Surkhet",28.55669423,81.96526529,VDC,28.5566942299544 - 81.9652652948286VDC
Lamjung,Bajhakhet,"Bajhakhet, Lamjung",28.24750137,84.40488144,VDC,28.2475013735239 - 84.4048814381519VDC
Bajhang,,Bajhang,29.71361,81.17906,District,29.7136074086758 - 81.1790613638806District
Salyan,Bajhkanda,"Bajhkanda, Salyan",28.44559358,82.24512957,VDC,28.4455935813817 - 82.2451295684145VDC
Gulmi,Bajhketeria,"Bajhketeria, Gulmi",28.21065423,83.0648386,VDC,28.2106542344838 - 83.0648386041926VDC
Ilam,Bajho,"Bajho, Ilam",26.80462209,87.72000549,VDC,26.8046220891239 - 87.7200054888519VDC
Makwanpur,Bajrabarahi,"Bajrabarahi, Makwanpur",27.65564809,85.12119479,VDC,27.6556480862447 - 85.1211947920368VDC
Kathmandu,Bajrayogini,"Bajrayogini, Kathmandu",27.74686495,85.46288521,VDC,27.746864949838 - 85.4628852095432VDC
Parbat,Bajung,"Bajung, Parbat",28.27850765,83.71646752,VDC,28.2785076507262 - 83.7164675200663VDC
Bajura,,Bajura,29.56421,81.56846,District,29.5642058872234 - 81.5684567330108District
Khotang,Bakachol,"Bakachol, Khotang",27.40610658,86.79050068,VDC,27.4061065847525 - 86.7905006778903VDC
Sunsari,Bakalauri,"Bakalauri, Sunsari",26.71918395,87.22247591,VDC,26.7191839505403 - 87.2224759065691VDC
Saptari,Bakdhauwa,"Bakdhauwa, Saptari",26.65655003,86.81063301,VDC,26.656550027855 - 86.810633010182VDC
Gorkha,Bakrang,"Bakrang, Gorkha",27.93489099,84.59545509,VDC,27.93489099155 - 84.5954550898144VDC
Okhaldhunga,Baksa,"Baksa, Okhaldhunga",27.22100097,86.52119967,VDC,27.2210009739594 - 86.5211996650748VDC
Khotang,Baksila,"Baksila, Khotang",27.32781418,86.83878099,VDC,27.3278141813959 - 86.8387809932936VDC
Solukhumbu,Baku,"Baku, Solukhumbu",27.54504453,86.74203395,VDC,27.5450445322965 - 86.7420339520029VDC
Sankhuwasabha,Bala,"Bala, Sankhuwasabha",27.55486215,87.02643421,VDC,27.5548621511301 - 87.0264342140372VDC
Dhanusa,Balabakhar,"Balabakhar, Dhanusa",26.76466811,86.13023474,VDC,26.7646681086808 - 86.1302347429162VDC
Dhanusa,BalahaKathal,"BalahaKathal, Dhanusa",26.64511685,86.15676717,VDC,26.6451168514918 - 86.1567671684982VDC
Dhanusa,BalahaSadhara,"BalahaSadhara, Dhanusa",26.6679832,86.16739257,VDC,26.6679832042182 - 86.1673925660966VDC
Sindhuli,Balajor,"Balajor, Sindhuli",27.16905459,86.12781141,VDC,27.1690545857005 - 86.1278114066219VDC
Okhaldhunga,Balakhu,"Balakhu, Okhaldhunga",27.2451722,86.32584148,VDC,27.245172200075 - 86.3258414776517VDC
Parbat,Balakot,"Balakot, Parbat",28.08644272,83.67533294,VDC,28.0864427151903 - 83.67533293989VDC
Kathmandu,Balambu,"Balambu, Kathmandu",27.69572634,85.25037726,VDC,27.6957263403439 - 85.2503772575753VDC
Udayapur,Balamta,"Balamta, Udayapur",27.07908046,86.6623124,VDC,27.0790804586685 - 86.6623124016009VDC
Sarlahi,Balara,"Balara, Sarlahi",26.77280803,85.37011493,VDC,26.7728080331568 - 85.3701149252484VDC
Kapilbastu,Balaramwapur,"Balaramwapur, Kapilbastu",27.57953047,82.96660028,VDC,27.5795304718702 - 82.9666002790285VDC
Mahottari,Balawa,"Balawa, Mahottari",26.75255143,85.79904545,VDC,26.752551427209 - 85.7990454493522VDC
Palpa,Baldengadhi,"Baldengadhi, Palpa",27.78669466,83.30723437,VDC,27.7866946566249 - 83.3072343704578VDC
Kavrepalanchok,Baldthali,"Baldthali, Kavrepalanchok",27.54622513,85.5468942,VDC,27.5462251320296 - 85.5468942010814VDC
Gulmi,Baletaksar,"Baletaksar, Gulmi",27.99348602,83.40230372,VDC,27.9934860204113 - 83.4023037173908VDC
Bara,Balirampur,"Balirampur, Bara",26.98966556,85.00238918,VDC,26.989665563089 - 85.0023891767846VDC
Gulmi,Balithum,"Balithum, Gulmi",28.08712622,83.31543643,VDC,28.0871262202989 - 83.3154364317618VDC
Kailali,Baliya,"Baliya, Kailali",28.64766255,81.189487,VDC,28.6476625462354 - 81.1894869964895VDC
Arghakhanchi,Balkot,"Balkot, Arghakhanchi",27.96042923,83.24944712,VDC,27.9604292278829 - 83.2494471203613VDC
